date,currency,usd_rate,volatility
2026-07-04,ZAR,16.0624,High
2026-07-05,ZAR,16.1857,High
2026-07-06,ZAR,15.9374,High
2026-07-07,ZAR,16.1086,High
2026-07-08,ZAR,16.2352,High
2026-07-09,ZAR,16.1829,High
2026-07-10,ZAR,16.2445,High
2026-07-11,ZAR,16.2448,High
2026-07-12,ZAR,16.3847,High
2026-07-13,ZAR,16.4974,High
2026-07-14,ZAR,16.3357,High
2026-07-15,ZAR,16.4029,High
2026-07-16,ZAR,16.3793,High
2026-07-17,ZAR,16.3888,High
2026-07-18,ZAR,16.3052,High
2026-07-19,ZAR,16.5048,High
2026-07-20,ZAR,16.6249,High
2026-07-21,ZAR,16.5388,High
2026-07-22,ZAR,16.3843,High
2026-07-23,ZAR,16.3401,High
2026-07-24,ZAR,16.3898,High
2026-07-25,ZAR,16.4173,High
2026-07-26,ZAR,16.5614,High
2026-07-27,ZAR,16.6529,High
2026-07-28,ZAR,16.7659,High
2026-07-29,ZAR,16.8043,High
2026-07-30,ZAR,16.6409,High
2026-07-31,ZAR,16.6181,High
2026-08-01,ZAR,16.7414,High
2026-08-02,ZAR,16.7354,High
2026-08-03,ZAR,16.7943,High
2026-08-04,ZAR,16.7568,High
2026-08-05,ZAR,16.636,High
2026-08-06,ZAR,16.6217,High
2026-08-07,ZAR,16.6576,High
2026-08-08,ZAR,16.5812,High
2026-08-09,ZAR,16.5538,High
2026-08-10,ZAR,16.445,High
2026-08-11,ZAR,16.5738,High
2026-08-12,ZAR,16.5396,High
2026-08-13,ZAR,16.7078,High
2026-08-14,ZAR,16.8866,High
2026-08-15,ZAR,16.877,High
2026-08-16,ZAR,16.7579,High
2026-08-17,ZAR,16.5132,High
2026-08-18,ZAR,16.3431,High
2026-08-19,ZAR,16.1859,High
2026-08-20,ZAR,16.3421,High
2026-08-21,ZAR,16.3553,High
2026-08-22,ZAR,16.3999,High
2026-08-23,ZAR,16.145,High
2026-08-24,ZAR,16.0096,High
2026-08-25,ZAR,16.1091,High
2026-08-26,ZAR,16.1414,High
2026-08-27,ZAR,16.1248,High
2026-08-28,ZAR,16.1885,High
2026-08-29,ZAR,16.3739,High
2026-08-30,ZAR,16.3485,High
2026-08-31,ZAR,16.3565,High
2026-09-01,ZAR,16.3785,High
2026-09-02,ZAR,16.6528,High
2026-09-03,ZAR,16.4081,High
2026-09-04,ZAR,16.4865,High
2026-09-05,ZAR,16.4733,High
2026-09-06,ZAR,16.5387,High
2026-09-07,ZAR,16.4625,High
2026-09-08,ZAR,16.4569,High
2026-09-09,ZAR,16.5389,High
2026-09-10,ZAR,16.8992,High
2026-09-11,ZAR,16.9948,High
2026-09-12,ZAR,16.8939,High
2026-09-13,ZAR,16.8438,High
2026-09-14,ZAR,16.7904,High
2026-09-15,ZAR,16.5793,High
2026-09-16,ZAR,16.541,High
2026-09-17,ZAR,16.6259,High
2026-09-18,ZAR,16.4776,High
2026-09-19,ZAR,16.5985,High
2026-09-20,ZAR,16.6552,High
2026-09-21,ZAR,16.5696,High
2026-09-22,ZAR,16.5532,High
2026-09-23,ZAR,16.7384,High
2026-09-24,ZAR,16.8243,High
2026-09-25,ZAR,16.8253,High
2026-09-26,ZAR,16.7974,High
2026-09-27,ZAR,16.8064,High
2026-09-28,ZAR,16.7462,High
2026-09-29,ZAR,16.4994,High
2026-09-30,ZAR,16.7353,High
2026-10-01,ZAR,16.7535,High
2026-10-02,ZAR,16.8002,High
2026-10-03,ZAR,16.7934,High
2026-10-04,ZAR,16.707,High
2026-10-05,ZAR,16.6852,High
2026-10-06,ZAR,16.4984,High
2026-10-07,ZAR,16.7614,High
2026-10-08,ZAR,16.6165,High
2026-10-09,ZAR,16.4965,High
2026-10-10,ZAR,16.4457,High
2026-10-11,ZAR,16.594,High
2026-10-12,ZAR,16.5956,High
2026-10-13,ZAR,16.452,High
2026-10-14,ZAR,16.5965,High
2026-10-15,ZAR,16.6814,High
2026-10-16,ZAR,16.7443,High
2026-10-17,ZAR,16.8282,High
2026-10-18,ZAR,17.1102,High
2026-10-19,ZAR,17.3719,High
2026-10-20,ZAR,17.2884,High
2026-10-21,ZAR,17.485,High
2026-10-22,ZAR,17.5319,High
2026-10-23,ZAR,17.5931,High
2026-10-24,ZAR,17.3847,High
2026-10-25,ZAR,17.364,High
2026-10-26,ZAR,17.2652,High
2026-10-27,ZAR,17.3652,High
2026-10-28,ZAR,17.4954,High
2026-10-29,ZAR,17.2414,High
2026-10-30,ZAR,17.2387,High
2026-10-31,ZAR,17.3741,High
2026-11-01,ZAR,17.3514,High
2026-11-02,ZAR,17.4399,High
2026-11-03,ZAR,17.4828,High
2026-11-04,ZAR,17.5246,High
2026-11-05,ZAR,17.4913,High
2026-11-06,ZAR,17.3424,High
2026-11-07,ZAR,17.2062,High
2026-11-08,ZAR,17.2917,High
2026-11-09,ZAR,17.294,High
2026-11-10,ZAR,17.2773,High
2026-11-11,ZAR,17.226,High
2026-11-12,ZAR,17.1892,High
2026-11-13,ZAR,17.3152,High
2026-11-14,ZAR,17.2745,High
2026-11-15,ZAR,17.1124,High
2026-11-16,ZAR,17.2014,High
2026-11-17,ZAR,17.1768,High
2026-11-18,ZAR,17.1806,High
2026-11-19,ZAR,17.3739,High
2026-11-20,ZAR,17.3714,High
2026-11-21,ZAR,17.4065,High
2026-11-22,ZAR,17.2629,High
2026-11-23,ZAR,17.2364,High
2026-11-24,ZAR,17.3099,High
2026-11-25,ZAR,17.1214,High
2026-11-26,ZAR,17.1455,High
2026-11-27,ZAR,17.1576,High
2026-11-28,ZAR,17.1626,High
2026-11-29,ZAR,17.2872,High
2026-11-30,ZAR,17.3276,High
2026-12-01,ZAR,17.5069,High
2026-12-02,ZAR,17.3852,High
2026-12-03,ZAR,17.4017,High
2026-12-04,ZAR,17.412,High
2026-12-05,ZAR,17.2817,High
2026-12-06,ZAR,17.3973,High
2026-12-07,ZAR,17.6804,High
2026-12-08,ZAR,17.6783,High
2026-12-09,ZAR,17.7408,High
2026-12-10,ZAR,17.7513,High
2026-12-11,ZAR,17.6627,High
2026-12-12,ZAR,17.4375,High
2026-12-13,ZAR,17.3514,High
2026-12-14,ZAR,17.1823,High
2026-12-15,ZAR,17.3873,High
2026-12-16,ZAR,17.3733,High
2026-12-17,ZAR,17.3312,High
2026-12-18,ZAR,17.4391,High
2026-12-19,ZAR,17.3022,High
2026-12-20,ZAR,17.2093,High
2026-12-21,ZAR,17.2175,High
2026-12-22,ZAR,17.3415,High
2026-12-23,ZAR,17.4024,High
2026-12-24,ZAR,17.4326,High
2026-12-25,ZAR,17.4421,High
2026-12-26,ZAR,17.491,High
2026-12-27,ZAR,17.5157,High
2026-12-28,ZAR,17.3894,High
2026-12-29,ZAR,17.395,High
2026-12-30,ZAR,17.2643,High
2026-12-31,ZAR,17.2741,High
2026-01-01,KES,128.628,High
2026-01-02,KES,130.5878,High
2026-01-03,KES,130.5565,High
2026-01-04,KES,129.4565,High
2026-01-05,KES,129.3523,High
2026-01-06,KES,129.7554,High
2026-01-07,KES,131.0582,High
2026-01-08,KES,130.5946,High
2026-01-09,KES,129.3547,High
2026-01-10,KES,129.9887,High
2026-01-11,KES,128.9119,High
2026-01-12,KES,128.5746,High
2026-01-13,KES,128.3758,High
2026-01-14,KES,128.3222,High
2026-01-15,KES,128.8528,High
2026-01-16,KES,128.3243,High
2026-01-17,KES,128.1135,High
2026-01-18,KES,128.1025,High
2026-01-19,KES,128.2175,High
2026-01-20,KES,128.2928,High
2026-01-21,KES,128.6284,High
2026-01-22,KES,129.2796,High
2026-01-23,KES,129.5842,High
2026-01-24,KES,129.9369,High
2026-01-25,KES,128.7033,High
2026-01-26,KES,128.7421,High
2026-01-27,KES,129.1125,High
2026-01-28,KES,129.6772,High
2026-01-29,KES,129.1385,High
2026-01-30,KES,128.6279,High
2026-01-31,KES,128.1848,High
2026-02-01,KES,128.5974,High
2026-02-02,KES,129.3951,High
2026-02-03,KES,129.0787,High
2026-02-04,KES,129.7819,High
2026-02-05,KES,129.8781,High
2026-02-06,KES,129.7812,High
2026-02-07,KES,129.6166,High
2026-02-08,KES,130.1973,High
2026-02-09,KES,130.4516,High
2026-02-10,KES,132.2329,High
2026-02-11,KES,131.5568,High
2026-02-12,KES,131.9657,High
2026-02-13,KES,131.5467,High
2026-02-14,KES,130.8606,High
2026-02-15,KES,130.8521,High
2026-02-16,KES,130.9599,High
2026-02-17,KES,133.2529,High
2026-02-18,KES,133.1057,High
2026-02-19,KES,132.2031,High
2026-02-20,KES,132.4196,High
2026-02-21,KES,130.7713,High
2026-02-22,KES,130.6991,High
2026-02-23,KES,130.7117,High
2026-02-24,KES,131.3349,High
2026-02-25,KES,132.1021,High
2026-02-26,KES,131.703,High
2026-02-27,KES,131.5839,High
2026-02-28,KES,130.9791,High
2026-03-01,KES,130.0926,High
2026-03-02,KES,130.3345,High
2026-03-03,KES,129.3385,High
2026-03-04,KES,129.0167,High
2026-03-05,KES,128.2464,High
2026-03-06,KES,128.6694,High
2026-03-07,KES,130.0601,High
2026-03-08,KES,129.0444,High
2026-03-09,KES,127.6096,High
2026-03-10,KES,127.514,High
2026-03-11,KES,127.526,High
2026-03-12,KES,127.6933,High
2026-03-13,KES,127.3514,High
2026-03-14,KES,127.1981,High
2026-03-15,KES,127.4786,High
2026-03-16,KES,128.2744,High
2026-03-17,KES,126.7697,High
2026-03-18,KES,126.489,High
2026-03-19,KES,126.6513,High
2026-03-20,KES,125.9537,High
2026-03-21,KES,127.262,High
2026-03-22,KES,126.7768,High
2026-03-23,KES,126.7454,High
2026-03-24,KES,127.1683,High
2026-03-25,KES,126.7171,High
2026-03-26,KES,125.3132,High
2026-03-27,KES,124.9909,High
2026-03-28,KES,125.7629,High
2026-03-29,KES,125.5087,High
2026-03-30,KES,124.8713,High
2026-03-31,KES,125.5648,High
2026-04-01,KES,125.3156,High
2026-04-02,KES,124.932,High
2026-04-03,KES,125.044,High
2026-04-04,KES,125.6223,High
2026-04-05,KES,127.4175,High
2026-04-06,KES,128.0499,High
2026-04-07,KES,128.941,High
2026-04-08,KES,128.5496,High
2026-04-09,KES,127.7583,High
2026-04-10,KES,127.8061,High
2026-04-11,KES,127.8883,High
2026-04-12,KES,127.0607,High
2026-04-13,KES,126.9271,High
2026-04-14,KES,127.2312,High
2026-04-15,KES,127.5063,High
2026-04-16,KES,127.8921,High
2026-04-17,KES,128.1154,High
2026-04-18,KES,127.7256,High
2026-04-19,KES,127.3318,High
2026-04-20,KES,126.4158,High
2026-04-21,KES,127.7696,High
2026-04-22,KES,127.7799,High
2026-04-23,KES,127.6075,High
2026-04-24,KES,126.8964,High
2026-04-25,KES,129.1315,High
2026-04-26,KES,128.2999,High
2026-04-27,KES,127.9698,High
2026-04-28,KES,128.2891,High
2026-04-29,KES,128.7511,High
2026-04-30,KES,129.4911,High
2026-05-01,KES,130.8955,High
2026-05-02,KES,131.293,High
2026-05-03,KES,130.4611,High
2026-05-04,KES,130.26,High
2026-05-05,KES,130.5006,High
2026-05-06,KES,132.12,High
2026-05-07,KES,131.0119,High
2026-05-08,KES,131.9572,High
2026-05-09,KES,132.0997,High
2026-05-10,KES,132.7638,High
2026-05-11,KES,132.6825,High
2026-05-12,KES,132.0119,High
2026-05-13,KES,132.6066,High
2026-05-14,KES,133.1273,High
2026-05-15,KES,133.9037,High
2026-05-16,KES,133.893,High
2026-05-17,KES,133.4112,High
2026-05-18,KES,132.1634,High
2026-05-19,KES,132.8132,High
2026-05-20,KES,133.1509,High
2026-05-21,KES,132.3794,High
2026-05-22,KES,131.9516,High
2026-05-23,KES,131.5821,High
2026-05-24,KES,130.4113,High
2026-05-25,KES,129.7715,High
2026-05-26,KES,128.8886,High
2026-05-27,KES,128.5696,High
2026-05-28,KES,127.9998,High
2026-05-29,KES,126.7503,High
2026-05-30,KES,128.2884,High
2026-05-31,KES,129.2526,High
2026-06-01,KES,128.6484,High
2026-06-02,KES,128.8587,High
2026-06-03,KES,129.1815,High
2026-06-04,KES,130.1047,High
2026-06-05,KES,129.4656,High
2026-06-06,KES,130.314,High
2026-06-07,KES,129.8856,High
2026-06-08,KES,128.8445,High
2026-06-09,KES,129.4043,High
2026-06-10,KES,130.4065,High
2026-06-11,KES,132.4314,High
2026-06-12,KES,131.4781,High
2026-06-13,KES,132.0294,High
2026-06-14,KES,131.7048,High
2026-06-15,KES,132.3238,High
2026-06-16,KES,131.1564,High
2026-06-17,KES,130.1626,High
2026-06-18,KES,129.5567,High
2026-06-19,KES,129.6181,High
2026-06-20,KES,129.1195,High
2026-06-21,KES,129.6301,High
2026-06-22,KES,130.4288,High
2026-06-23,KES,130.898,High
2026-06-24,KES,132.1694,High
2026-06-25,KES,132.4991,High
2026-06-26,KES,131.5317,High
2026-06-27,KES,132.6077,High
2026-06-28,KES,132.1262,High
2026-06-29,KES,132.8479,High
2026-06-30,KES,134.1023,High
2026-07-01,KES,134.4698,High
2026-07-02,KES,133.2627,High
2026-07-03,KES,132.5285,High
2026-07-04,KES,133.5803,High
2026-07-05,KES,133.4447,High
2026-07-06,KES,133.5084,High
2026-07-07,KES,134.1163,High
2026-07-08,KES,134.6766,High
2026-07-09,KES,134.9019,High
2026-07-10,KES,134.733,High
2026-07-11,KES,134.4803,High
2026-07-12,KES,135.1725,High
2026-07-13,KES,135.6214,High
2026-07-14,KES,135.4121,High
2026-07-15,KES,136.2913,High
2026-07-16,KES,136.1857,High
2026-07-17,KES,135.4898,High
2026-07-18,KES,134.8728,High
2026-07-19,KES,134.0808,High
2026-07-20,KES,133.8617,High
2026-07-21,KES,134.8525,High
2026-07-22,KES,134.2011,High
2026-07-23,KES,134.3529,High
2026-07-24,KES,133.8235,High
2026-07-25,KES,133.6145,High
2026-07-26,KES,132.4039,High
2026-07-27,KES,132.2287,High
2026-07-28,KES,132.0751,High
2026-07-29,KES,132.5032,High
2026-07-30,KES,132.6807,High
2026-07-31,KES,131.7267,High
2026-08-01,KES,132.5836,High
2026-08-02,KES,132.7509,High
2026-08-03,KES,132.9089,High
2026-08-04,KES,132.9016,High
2026-08-05,KES,132.4887,High
2026-08-06,KES,132.6619,High
2026-08-07,KES,133.0404,High
2026-08-08,KES,131.646,High
2026-08-09,KES,131.2204,High
2026-08-10,KES,131.0197,High
2026-08-11,KES,131.2211,High
2026-08-12,KES,132.1606,High
2026-08-13,KES,131.5486,High
2026-08-14,KES,131.1556,High
2026-08-15,KES,130.7523,High
2026-08-16,KES,130.1235,High
2026-08-17,KES,129.8524,High
2026-08-18,KES,130.4529,High
2026-08-19,KES,129.6281,High
2026-08-20,KES,129.9608,High
2026-08-21,KES,128.6337,High
2026-08-22,KES,128.2005,High
2026-08-23,KES,127.9471,High
2026-08-24,KES,129.2328,High
2026-08-25,KES,129.0197,High
2026-08-26,KES,127.3157,High
2026-08-27,KES,125.7888,High
2026-08-28,KES,125.8145,High
2026-08-29,KES,126.2778,High
2026-08-30,KES,126.5623,High
2026-08-31,KES,126.6895,High
2026-09-01,KES,127.573,High
2026-09-02,KES,127.16,High
2026-09-03,KES,127.8427,High
2026-09-04,KES,126.5909,High
2026-09-05,KES,125.9035,High
2026-09-06,KES,124.5385,High
2026-09-07,KES,124.3331,High
2026-09-08,KES,124.2986,High
2026-09-09,KES,124.3837,High
2026-09-10,KES,124.4299,High
2026-09-11,KES,123.7374,High
2026-09-12,KES,123.5961,High
2026-09-13,KES,122.4857,High
2026-09-14,KES,123.4875,High
2026-09-15,KES,123.2626,High
2026-09-16,KES,122.901,High
2026-09-17,KES,124.0727,High
2026-09-18,KES,123.1479,High
2026-09-19,KES,122.3162,High
2026-09-20,KES,121.5117,High
2026-09-21,KES,121.4622,High
2026-09-22,KES,121.7768,High
2026-09-23,KES,122.3172,High
2026-09-24,KES,124.2048,High
2026-09-25,KES,122.5285,High
2026-09-26,KES,122.976,High
2026-09-27,KES,122.5649,High
2026-09-28,KES,122.1337,High
2026-09-29,KES,121.6795,High
2026-09-30,KES,121.016,High
2026-10-01,KES,122.2392,High
2026-10-02,KES,122.8569,High
2026-10-03,KES,122.874,High
2026-10-04,KES,123.8701,High
2026-10-05,KES,122.7459,High
2026-10-06,KES,121.7659,High
2026-10-07,KES,120.1747,High
2026-10-08,KES,119.6704,High
2026-10-09,KES,119.7865,High
2026-10-10,KES,119.8604,High
2026-10-11,KES,119.9678,High
2026-10-12,KES,118.9521,High
2026-10-13,KES,119.5253,High
2026-10-14,KES,119.6972,High
2026-10-15,KES,120.2237,High
2026-10-16,KES,118.8583,High
2026-10-17,KES,119.0805,High
2026-10-18,KES,118.2318,High
2026-10-19,KES,117.95,High
2026-10-20,KES,118.3281,High
2026-10-21,KES,118.3928,High
2026-10-22,KES,117.7879,High
2026-10-23,KES,117.7924,High
2026-10-24,KES,116.7099,High
2026-10-25,KES,117.5154,High
2026-10-26,KES,117.3707,High
2026-10-27,KES,118.1584,High
2026-10-28,KES,117.7851,High
2026-10-29,KES,117.4151,High
2026-10-30,KES,116.8767,High
2026-10-31,KES,117.4911,High
2026-11-01,KES,116.991,High
2026-11-02,KES,117.4435,High
2026-11-03,KES,117.174,High
2026-11-04,KES,115.7848,High
2026-11-05,KES,115.3886,High
2026-11-06,KES,114.5723,High
2026-11-07,KES,114.5956,High
2026-11-08,KES,113.7771,High
2026-11-09,KES,114.4092,High
2026-11-10,KES,114.3467,High
2026-11-11,KES,114.2249,High
2026-11-12,KES,114.6744,High
2026-11-13,KES,115.3376,High
2026-11-14,KES,115.3237,High
2026-11-15,KES,114.7901,High
2026-11-16,KES,113.5682,High
2026-11-17,KES,113.1008,High
2026-11-18,KES,112.6819,High
2026-11-19,KES,112.7543,High
2026-11-20,KES,112.5208,High
2026-11-21,KES,112.9852,High
2026-11-22,KES,112.5697,High
2026-11-23,KES,112.5312,High
2026-11-24,KES,113.3306,High
2026-11-25,KES,113.563,High
2026-11-26,KES,113.5221,High
2026-11-27,KES,113.1121,High
2026-11-28,KES,112.6823,High
2026-11-29,KES,112.1073,High
2026-11-30,KES,111.7433,High
2026-12-01,KES,112.25,High
2026-12-02,KES,112.1005,High
2026-12-03,KES,111.1927,High
2026-12-04,KES,112.3723,High
2026-12-05,KES,112.5881,High
2026-12-06,KES,111.6376,High
2026-12-07,KES,111.3417,High
2026-12-08,KES,111.4158,High
2026-12-09,KES,112.5553,High
2026-12-10,KES,111.8069,High
2026-12-11,KES,112.4617,High
2026-12-12,KES,113.406,High
2026-12-13,KES,112.9783,High
2026-12-14,KES,112.7901,High
2026-12-15,KES,112.0888,High
2026-12-16,KES,111.952,High
2026-12-17,KES,111.9274,High
2026-12-18,KES,112.3704,High
2026-12-19,KES,113.1054,High
2026-12-20,KES,112.5978,High
2026-12-21,KES,111.2687,High
2026-12-22,KES,111.2545,High
2026-12-23,KES,111.4504,High
2026-12-24,KES,111.6172,High
2026-12-25,KES,111.3984,High
2026-12-26,KES,111.4818,High
2026-12-27,KES,112.4955,High
2026-12-28,KES,112.7531,High
2026-12-29,KES,112.5006,High
2026-12-30,KES,112.1629,High
2026-12-31,KES,112.0486,High
2026-01-01,NGN,1550.0337,High
2026-01-02,NGN,1547.7607,High
2026-01-03,NGN,1547.5156,High
2026-01-04,NGN,1541.5445,High
2026-01-05,NGN,1555.0976,High
2026-01-06,NGN,1579.4795,High
2026-01-07,NGN,1585.1734,High
2026-01-08,NGN,1586.223,High
2026-01-09,NGN,1586.6898,High
2026-01-10,NGN,1556.4246,High
2026-01-11,NGN,1565.7027,High
2026-01-12,NGN,1567.3832,High
2026-01-13,NGN,1572.7542,High
2026-01-14,NGN,1563.8026,High
2026-01-15,NGN,1558.9929,High
2026-01-16,NGN,1553.8666,High
2026-01-17,NGN,1566.5663,High
2026-01-18,NGN,1561.8195,High
2026-01-19,NGN,1587.8414,High
2026-01-20,NGN,1593.3146,High
2026-01-21,NGN,1577.0541,High
2026-01-22,NGN,1575.4323,High
2026-01-23,NGN,1567.2189,High
2026-01-24,NGN,1539.7063,High
2026-01-25,NGN,1559.408,High
2026-01-26,NGN,1568.1799,High
2026-01-27,NGN,1574.8692,High
2026-01-28,NGN,1576.9531,High
2026-01-29,NGN,1559.5181,High
2026-01-30,NGN,1553.4844,High
2026-01-31,NGN,1563.946,High
2026-02-01,NGN,1550.7936,High
2026-02-02,NGN,1519.3836,High
2026-02-03,NGN,1516.6231,High
2026-02-04,NGN,1514.9031,High
2026-02-05,NGN,1516.546,High
2026-02-06,NGN,1525.3847,High
2026-02-07,NGN,1533.1655,High
2026-02-08,NGN,1536.3393,High
2026-02-09,NGN,1551.0333,High
2026-02-10,NGN,1532.1855,High
2026-02-11,NGN,1538.3704,High
2026-02-12,NGN,1546.0812,High
2026-02-13,NGN,1530.7495,High
2026-02-14,NGN,1512.3453,High
2026-02-15,NGN,1503.3204,High
2026-02-16,NGN,1495.3643,High
2026-02-17,NGN,1504.3774,High
2026-02-18,NGN,1496.9814,High
2026-02-19,NGN,1486.7259,High
2026-02-20,NGN,1479.4512,High
2026-02-21,NGN,1492.6909,High
2026-02-22,NGN,1492.8467,High
2026-02-23,NGN,1490.7059,High
2026-02-24,NGN,1489.394,High
2026-02-25,NGN,1504.7891,High
2026-02-26,NGN,1495.7704,High
2026-02-27,NGN,1511.512,High
2026-02-28,NGN,1514.0573,High
2026-03-01,NGN,1512.1142,High
2026-03-02,NGN,1542.3674,High
2026-03-03,NGN,1529.3419,High
2026-03-04,NGN,1525.0147,High
2026-03-05,NGN,1509.9789,High
2026-03-06,NGN,1521.4845,High
2026-03-07,NGN,1542.0451,High
2026-03-08,NGN,1562.6458,High
2026-03-09,NGN,1577.9466,High
2026-03-10,NGN,1575.4519,High
2026-03-11,NGN,1570.8486,High
2026-03-12,NGN,1549.8473,High
2026-03-13,NGN,1575.0897,High
2026-03-14,NGN,1580.9992,High
2026-03-15,NGN,1574.7769,High
2026-03-16,NGN,1591.508,High
2026-03-17,NGN,1579.1227,High
2026-03-18,NGN,1584.2596,High
2026-03-19,NGN,1582.0717,High
2026-03-20,NGN,1590.1551,High
2026-03-21,NGN,1589.3464,High
2026-03-22,NGN,1570.8982,High
2026-03-23,NGN,1571.848,High
2026-03-24,NGN,1585.0372,High
2026-03-25,NGN,1584.6667,High
2026-03-26,NGN,1594.4931,High
2026-03-27,NGN,1581.1564,High
2026-03-28,NGN,1580.8242,High
2026-03-29,NGN,1572.9263,High
2026-03-30,NGN,1582.3259,High
2026-03-31,NGN,1582.7245,High
2026-04-01,NGN,1591.4621,High
2026-04-02,NGN,1605.3105,High
2026-04-03,NGN,1614.1926,High
2026-04-04,NGN,1617.7195,High
2026-04-05,NGN,1604.8009,High
2026-04-06,NGN,1604.7651,High
2026-04-07,NGN,1597.9212,High
2026-04-08,NGN,1593.5229,High
2026-04-09,NGN,1588.7483,High
2026-04-10,NGN,1576.2935,High
2026-04-11,NGN,1551.6107,High
2026-04-12,NGN,1543.3172,High
2026-04-13,NGN,1545.7047,High
2026-04-14,NGN,1529.0337,High
2026-04-15,NGN,1529.2255,High
2026-04-16,NGN,1552.473,High
2026-04-17,NGN,1565.1791,High
2026-04-18,NGN,1585.7586,High
2026-04-19,NGN,1590.7205,High
2026-04-20,NGN,1605.578,High
2026-04-21,NGN,1596.2789,High
2026-04-22,NGN,1588.0505,High
2026-04-23,NGN,1553.2514,High
2026-04-24,NGN,1567.9904,High
2026-04-25,NGN,1587.3122,High
2026-04-26,NGN,1580.2876,High
2026-04-27,NGN,1577.0771,High
2026-04-28,NGN,1567.5659,High
2026-04-29,NGN,1572.3646,High
2026-04-30,NGN,1586.515,High
2026-05-01,NGN,1564.3956,High
2026-05-02,NGN,1569.5197,High
2026-05-03,NGN,1566.0458,High
2026-05-04,NGN,1567.4665,High
2026-05-05,NGN,1573.2221,High
2026-05-06,NGN,1570.8534,High
2026-05-07,NGN,1569.5517,High
2026-05-08,NGN,1566.8662,High
2026-05-09,NGN,1579.029,High
2026-05-10,NGN,1584.3189,High
2026-05-11,NGN,1587.1147,High
2026-05-12,NGN,1570.9775,High
2026-05-13,NGN,1566.2196,High
2026-05-14,NGN,1577.4797,High
2026-05-15,NGN,1577.9554,High
2026-05-16,NGN,1586.2811,High
2026-05-17,NGN,1608.6986,High
2026-05-18,NGN,1622.065,High
2026-05-19,NGN,1623.2739,High
2026-05-20,NGN,1616.6381,High
2026-05-21,NGN,1583.6128,High
2026-05-22,NGN,1581.4795,High
2026-05-23,NGN,1577.3549,High
2026-05-24,NGN,1582.2808,High
2026-05-25,NGN,1580.3327,High
2026-05-26,NGN,1576.2821,High
2026-05-27,NGN,1553.8435,High
2026-05-28,NGN,1542.159,High
2026-05-29,NGN,1548.0395,High
2026-05-30,NGN,1569.2899,High
2026-05-31,NGN,1568.0655,High
2026-06-01,NGN,1572.1777,High
2026-06-02,NGN,1584.1575,High
2026-06-03,NGN,1573.8808,High
2026-06-04,NGN,1578.4994,High
2026-06-05,NGN,1569.1485,High
2026-06-06,NGN,1580.0048,High
2026-06-07,NGN,1581.9185,High
2026-06-08,NGN,1585.6955,High
2026-06-09,NGN,1575.7678,High
2026-06-10,NGN,1584.6808,High
2026-06-11,NGN,1611.1096,High
2026-06-12,NGN,1598.1188,High
2026-06-13,NGN,1593.775,High
2026-06-14,NGN,1596.728,High
2026-06-15,NGN,1606.7734,High
2026-06-16,NGN,1599.5809,High
2026-06-17,NGN,1563.3276,High
2026-06-18,NGN,1580.3265,High
2026-06-19,NGN,1589.9413,High
2026-06-20,NGN,1567.7718,High
2026-06-21,NGN,1560.1515,High
2026-06-22,NGN,1579.7244,High
2026-06-23,NGN,1598.0213,High
2026-06-24,NGN,1610.0211,High
2026-06-25,NGN,1607.7527,High
2026-06-26,NGN,1608.8201,High
2026-06-27,NGN,1607.135,High
2026-06-28,NGN,1621.6409,High
2026-06-29,NGN,1610.2784,High
2026-06-30,NGN,1599.898,High
2026-07-01,NGN,1612.8286,High
2026-07-02,NGN,1612.2563,High
2026-07-03,NGN,1630.0358,High
2026-07-04,NGN,1621.2791,High
2026-07-05,NGN,1620.5686,High
2026-07-06,NGN,1608.6099,High
2026-07-07,NGN,1608.7047,High
2026-07-08,NGN,1589.6763,High
2026-07-09,NGN,1583.4749,High
2026-07-10,NGN,1565.2807,High
2026-07-11,NGN,1573.9702,High
2026-07-12,NGN,1582.9933,High
2026-07-13,NGN,1561.0814,High
2026-07-14,NGN,1577.7398,High
2026-07-15,NGN,1609.262,High
2026-07-16,NGN,1609.8543,High
2026-07-17,NGN,1601.5974,High
2026-07-18,NGN,1637.785,High
2026-07-19,NGN,1620.5035,High
2026-07-20,NGN,1620.7641,High
2026-07-21,NGN,1623.0931,High
2026-07-22,NGN,1640.5595,High
2026-07-23,NGN,1645.2809,High
2026-07-24,NGN,1638.7178,High
2026-07-25,NGN,1626.248,High
2026-07-26,NGN,1621.8009,High
2026-07-27,NGN,1608.7366,High
2026-07-28,NGN,1609.3521,High
2026-07-29,NGN,1602.0882,High
2026-07-30,NGN,1582.9396,High
2026-07-31,NGN,1598.8341,High
2026-08-01,NGN,1592.4686,High
2026-08-02,NGN,1576.3128,High
2026-08-03,NGN,1574.191,High
2026-08-04,NGN,1575.052,High
2026-08-05,NGN,1553.0458,High
2026-08-06,NGN,1557.1663,High
2026-08-07,NGN,1544.1215,High
2026-08-08,NGN,1565.2578,High
2026-08-09,NGN,1571.8189,High
2026-08-10,NGN,1566.7903,High
2026-08-11,NGN,1557.4502,High
2026-08-12,NGN,1556.1423,High
2026-08-13,NGN,1563.771,High
2026-08-14,NGN,1563.4521,High
2026-08-15,NGN,1560.7359,High
2026-08-16,NGN,1561.4647,High
2026-08-17,NGN,1553.9215,High
2026-08-18,NGN,1549.655,High
2026-08-19,NGN,1523.7969,High
2026-08-20,NGN,1535.667,High
